X;Y;Z;
550100;6190800;2.071440e+01;
550200;6190800;1.553055e+01;
550300;6190800;1.250471e+01;
550400;6190800;1.389207e+01;
550500;6190800;1.341587e+01;
550600;6190800;1.171304e+01;
550700;6190800;5.197277e+00;
550800;6190800;1.344497e+00;
550900;6190800;6.216765e+00;
551000;6190800;7.595172e+00;
551100;6190800;5.392185e+00;
551200;6190800;7.393850e+00;
551300;6190800;6.653995e+00;
551400;6190800;2.271651e+00;
551500;6190800;-1.234754e+00;
551600;6190800;4.463958e-01;
551700;6190800;-7.094174e+00;
551800;6190800;-4.501835e+00;
551900;6190800;-9.426537e+00;
552000;6190800;-9.268451e+00;
552100;6190800;-8.477413e+00;
552200;6190800;-4.204964e+00;
552300;6190800;-1.168515e+00;
552400;6190800;-9.165889e+00;
552500;6190800;-1.667882e+01;
552600;6190800;-1.022704e+01;
552700;6190800;-2.106553e+00;
552800;6190800;-2.509576e+00;
552900;6190800;-4.212386e-01;
553000;6190800;8.012418e-01;
553100;6190800;-3.086391e+00;
553200;6190800;-5.747589e+00;
553300;6190800;-1.709796e+00;
553400;6190800;-7.545225e+00;
553500;6190800;-1.301416e+01;
553600;6190800;-1.042045e+01;
553700;6190800;-6.868559e+00;
553800;6190800;-8.640040e+00;
553900;6190800;-1.093484e+01;
554000;6190800;-1.553190e+01;
554100;6190800;-1.917002e+01;
554200;6190800;-1.837937e+01;
554300;6190800;-1.421113e+01;
554400;6190800;-6.296397e+00;
554500;6190800;-6.461935e+00;
554600;6190800;-9.411525e+00;
554700;6190800;-9.267173e+00;
554800;6190800;-7.741539e+00;
554900;6190800;-8.133392e+00;
555000;6190800;-4.905304e+00;
555100;6190800;-1.390594e+00;
555200;6190800;-8.621811e-01;
555300;6190800;-3.147004e+00;
555400;6190800;-4.565904e+00;
555500;6190800;0;
555600;6190800;0;
555700;6190800;0;
555800;6190800;-2.907303e+00;
555900;6190800;-5.705158e+00;
556000;6190800;-4.437794e+00;
556100;6190800;-2.584093e-01;
556200;6190800;-5.225675e+00;
556300;6190800;-7.304316e+00;
556400;6190800;-6.189535e+00;
556500;6190800;-5.104408e+00;
556600;6190800;-7.632166e+00;
556700;6190800;-9.924567e+00;
556800;6190800;-9.573984e+00;
556900;6190800;-6.021700e+00;
557000;6190800;-9.419996e+00;
557100;6190800;-9.955811e+00;
557200;6190800;-8.469598e+00;
557300;6190800;-4.355997e+00;
557400;6190800;-8.314566e-01;
557500;6190800;2.623650e+00;
557600;6190800;-6.928108e-01;
557700;6190800;-5.153532e+00;
557800;6190800;-1.029543e+01;
557900;6190800;-1.289294e+01;
558000;6190800;-1.083438e+01;
558100;6190800;-7.786191e+00;
558200;6190800;-9.615546e+00;
558300;6190800;-1.442443e+01;
558400;6190800;-7.385442e+00;
558500;6190800;0;
558600;6190800;0;
558700;6190800;-2.629473e+00;
558800;6190800;-8.557488e+00;
558900;6190800;0;
559000;6190800;0;
559100;6190800;-3.732901e+00;
559200;6190800;-2.518618e+00;
559300;6190800;-3.835536e+00;
559400;6190800;-7.611133e+00;
559500;6190800;-9.622577e+00;
559600;6190800;-1.382960e+01;
559700;6190800;-1.337362e+01;
559800;6190800;-8.510426e+00;
559900;6190800;-1.835331e+00;
560000;6190800;-4.328056e+00;
560100;6190800;-7.730072e+00;
560200;6190800;-5.144075e+00;
560300;6190800;-3.588643e+00;
560400;6190800;9.462000e-02;
560500;6190800;0;
560600;6190800;0;
560700;6190800;-2.019860e+00;
560800;6190800;-3.630816e+00;
560900;6190800;-3.431932e+00;
561000;6190800;0;
549000;6190900;1.929102e+01;
549100;6190900;1.872500e+01;
549200;6190900;2.056201e+01;
549300;6190900;2.089580e+01;
549400;6190900;2.062491e+01;
549500;6190900;2.105334e+01;
549600;6190900;1.366653e+01;
549700;6190900;2.959259e+00;
549800;6190900;1.042402e+01;
549900;6190900;1.285874e+01;
550000;6190900;1.811675e+01;
550100;6190900;1.520423e+01;
550200;6190900;1.321370e+01;
550300;6190900;1.624533e+01;
550400;6190900;1.465384e+01;
550500;6190900;1.456090e+01;
