X;Y;Z;
551200;6190900;-3.588849e+02;
551300;6190900;-3.625236e+02;
551400;6190900;-3.671099e+02;
551500;6190900;-3.721147e+02;
551600;6190900;-3.775240e+02;
551700;6190900;-3.827323e+02;
551800;6190900;-3.874836e+02;
551900;6190900;-3.913866e+02;
552000;6190900;-3.936931e+02;
552100;6190900;-3.940285e+02;
552200;6190900;-3.924308e+02;
552300;6190900;-3.901761e+02;
552400;6190900;-3.888851e+02;
552500;6190900;-3.900949e+02;
552600;6190900;-3.946974e+02;
552700;6190900;-4.023733e+02;
552800;6190900;-4.111202e+02;
552900;6190900;-4.193801e+02;
553000;6190900;-4.260122e+02;
553100;6190900;-4.305201e+02;
553200;6190900;-4.329441e+02;
553300;6190900;-4.335795e+02;
553400;6190900;-4.332167e+02;
553500;6190900;-4.327420e+02;
553600;6190900;-4.323440e+02;
553700;6190900;-4.318387e+02;
553800;6190900;-4.307378e+02;
553900;6190900;-4.291641e+02;
554000;6190900;-4.273552e+02;
554100;6190900;-4.257636e+02;
554200;6190900;-4.239906e+02;
554300;6190900;-4.232041e+02;
554400;6190900;-4.233178e+02;
554500;6190900;-4.243524e+02;
554600;6190900;-4.260188e+02;
554700;6190900;-4.284072e+02;
554800;6190900;-4.303505e+02;
554900;6190900;-4.312220e+02;
555000;6190900;-4.296442e+02;
555100;6190900;-4.258995e+02;
555200;6190900;-4.208173e+02;
555300;6190900;-4.162190e+02;
555400;6190900;-4.134496e+02;
555500;6190900;-4.125346e+02;
555600;6190900;-4.139734e+02;
555700;6190900;-4.167772e+02;
555800;6190900;-4.205654e+02;
555900;6190900;-4.248654e+02;
556000;6190900;-4.300635e+02;
556100;6190900;-4.351451e+02;
556200;6190900;-4.394037e+02;
556300;6190900;-4.422537e+02;
556400;6190900;-4.426990e+02;
556500;6190900;-4.408885e+02;
556600;6190900;-4.375845e+02;
556700;6190900;-4.343402e+02;
556800;6190900;-4.325468e+02;
556900;6190900;-4.332406e+02;
557000;6190900;-4.357362e+02;
557100;6190900;-4.380618e+02;
557200;6190900;-4.391042e+02;
557300;6190900;-4.384639e+02;
557400;6190900;-4.365321e+02;
557500;6190900;-4.339441e+02;
557600;6190900;-4.314015e+02;
557700;6190900;-4.297613e+02;
557800;6190900;-4.292972e+02;
557900;6190900;-4.294455e+02;
558000;6190900;-4.291612e+02;
558100;6190900;-4.283610e+02;
558200;6190900;-4.269038e+02;
558300;6190900;-4.258202e+02;
558400;6190900;-4.255535e+02;
558500;6190900;-4.260095e+02;
558600;6190900;-4.268858e+02;
558700;6190900;-4.281070e+02;
558800;6190900;-4.297089e+02;
558900;6190900;-4.314587e+02;
559000;6190900;-4.334987e+02;
559100;6190900;-4.359115e+02;
559200;6190900;-4.384632e+02;
559300;6190900;-4.405127e+02;
559400;6190900;-4.416648e+02;
559500;6190900;-4.416673e+02;
559600;6190900;-4.406479e+02;
559700;6190900;-4.389295e+02;
559800;6190900;-4.367560e+02;
559900;6190900;-4.346114e+02;
560000;6190900;-4.328509e+02;
560100;6190900;-4.319125e+02;
560200;6190900;-4.314418e+02;
560300;6190900;-4.309772e+02;
560400;6190900;-4.301701e+02;
560500;6190900;-4.288534e+02;
560600;6190900;-4.274395e+02;
560700;6190900;-4.266910e+02;
560800;6190900;-4.271652e+02;
560900;6190900;-4.286035e+02;
561000;6190900;-4.298492e+02;
549000;6191000;-3.531219e+02;
549100;6191000;-3.532565e+02;
549200;6191000;-3.523455e+02;
549300;6191000;-3.511512e+02;
549400;6191000;-3.497465e+02;
549500;6191000;-3.481549e+02;
549600;6191000;-3.465555e+02;
549700;6191000;-3.453879e+02;
549800;6191000;-3.445591e+02;
549900;6191000;-3.446732e+02;
550000;6191000;-3.457038e+02;
550100;6191000;-3.483193e+02;
550200;6191000;-3.528889e+02;
550300;6191000;-3.581061e+02;
550400;6191000;-3.627330e+02;
550500;6191000;-3.653162e+02;
550600;6191000;-3.654644e+02;
550700;6191000;-3.640304e+02;
550800;6191000;-3.624828e+02;
550900;6191000;-3.620830e+02;
551000;6191000;-3.634055e+02;
551100;6191000;-3.658706e+02;
551200;6191000;-3.693641e+02;
551300;6191000;-3.735724e+02;
551400;6191000;-3.784663e+02;
551500;6191000;-3.835122e+02;
551600;6191000;-3.885002e+02;
551700;6191000;-3.930150e+02;
551800;6191000;-3.969945e+02;
551900;6191000;-3.999679e+02;
552000;6191000;-4.011964e+02;
552100;6191000;-4.004623e+02;
552200;6191000;-3.981728e+02;
552300;6191000;-3.953597e+02;
552400;6191000;-3.935892e+02;
552500;6191000;-3.940527e+02;
552600;6191000;-3.978884e+02;
552700;6191000;-4.042424e+02;
552800;6191000;-4.117543e+02;
552900;6191000;-4.187604e+02;
553000;6191000;-4.245942e+02;
553100;6191000;-4.291312e+02;
553200;6191000;-4.321608e+02;
553300;6191000;-4.338252e+02;
553400;6191000;-4.347008e+02;
553500;6191000;-4.351458e+02;
553600;6191000;-4.352966e+02;
553700;6191000;-4.348189e+02;
553800;6191000;-4.332531e+02;
553900;6191000;-4.309392e+02;
554000;6191000;-4.282820e+02;
554100;6191000;-4.263883e+02;
554200;6191000;-4.248006e+02;
554300;6191000;-4.247810e+02;
554400;6191000;-4.260717e+02;
554500;6191000;-4.283789e+02;
554600;6191000;-4.312299e+02;
554700;6191000;-4.337880e+02;
554800;6191000;-4.354587e+02;
554900;6191000;-4.355512e+02;
555000;6191000;-4.330998e+02;
555100;6191000;-4.281540e+02;
555200;6191000;-4.221914e+02;
555300;6191000;-4.172207e+02;
555400;6191000;-4.144529e+02;
555500;6191000;-4.144278e+02;
555600;6191000;-4.167792e+02;
555700;6191000;-4.203392e+02;
555800;6191000;-4.248666e+02;
555900;6191000;-4.298550e+02;
556000;6191000;-4.347949e+02;
556100;6191000;-4.392669e+02;
556200;6191000;-4.429223e+02;
556300;6191000;-4.452445e+02;
556400;6191000;-4.457493e+02;
556500;6191000;-4.440018e+02;
556600;6191000;-4.403273e+02;
556700;6191000;-4.361148e+02;
556800;6191000;-4.331508e+02;
556900;6191000;-4.330262e+02;
557000;6191000;-4.350613e+02;
557100;6191000;-4.374947e+02;
557200;6191000;-4.388484e+02;
557300;6191000;-4.386334e+02;
557400;6191000;-4.372671e+02;
557500;6191000;-4.351219e+02;
557600;6191000;-4.328463e+02;
557700;6191000;-4.309015e+02;
557800;6191000;-4.294110e+02;
557900;6191000;-4.283719e+02;
558000;6191000;-4.274770e+02;
558100;6191000;-4.263039e+02;
558200;6191000;-4.246726e+02;
558300;6191000;-4.230157e+02;
558400;6191000;-4.218021e+02;
558500;6191000;-4.213050e+02;
558600;6191000;-4.216011e+02;
558700;6191000;-4.226091e+02;
558800;6191000;-4.243469e+02;
558900;6191000;-4.265956e+02;
559000;6191000;-4.292011e+02;
559100;6191000;-4.320646e+02;
559200;6191000;-4.347209e+02;
559300;6191000;-4.369473e+02;
559400;6191000;-4.382031e+02;
559500;6191000;-4.384202e+02;
559600;6191000;-4.378913e+02;
559700;6191000;-4.367619e+02;
559800;6191000;-4.353074e+02;
559900;6191000;-4.336237e+02;
560000;6191000;-4.316635e+02;
560100;6191000;-4.299964e+02;
560200;6191000;-4.290683e+02;
560300;6191000;-4.285614e+02;
560400;6191000;-4.281532e+02;
560500;6191000;-4.274994e+02;
560600;6191000;-4.266002e+02;
560700;6191000;-4.258341e+02;
560800;6191000;-4.253790e+02;
560900;6191000;-4.247889e+02;
561000;6191000;-4.236071e+02;
549000;6191100;-3.512065e+02;
549100;6191100;-3.517056e+02;
549200;6191100;-3.520909e+02;
549300;6191100;-3.525616e+02;
549400;6191100;-3.528723e+02;
549500;6191100;-3.524567e+02;
549600;6191100;-3.509602e+02;
549700;6191100;-3.492185e+02;
549800;6191100;-3.474597e+02;
549900;6191100;-3.462436e+02;
550000;6191100;-3.463415e+02;
550100;6191100;-3.484554e+02;
550200;6191100;-3.528229e+02;
550300;6191100;-3.582497e+02;
550400;6191100;-3.633213e+02;
550500;6191100;-3.670632e+02;
550600;6191100;-3.689618e+02;
550700;6191100;-3.694225e+02;
550800;6191100;-3.696947e+02;
550900;6191100;-3.708886e+02;
551000;6191100;-3.732134e+02;
551100;6191100;-3.764771e+02;
551200;6191100;-3.804812e+02;
551300;6191100;-3.851810e+02;
551400;6191100;-3.902381e+02;
551500;6191100;-3.951972e+02;
551600;6191100;-3.996993e+02;
551700;6191100;-4.034697e+02;
551800;6191100;-4.063793e+02;
551900;6191100;-4.082271e+02;
552000;6191100;-4.082892e+02;
552100;6191100;-4.066138e+02;
552200;6191100;-4.035531e+02;
552300;6191100;-4.004281e+02;
552400;6191100;-3.982543e+02;
552500;6191100;-3.983790e+02;
552600;6191100;-4.011929e+02;
552700;6191100;-4.063070e+02;
552800;6191100;-4.121625e+02;
552900;6191100;-4.178300e+02;
553000;6191100;-4.227887e+02;
553100;6191100;-4.271187e+02;
553200;6191100;-4.308715e+02;
553300;6191100;-4.337316e+02;
553400;6191100;-4.362120e+02;
553500;6191100;-4.380973e+02;
553600;6191100;-4.391559e+02;
553700;6191100;-4.387893e+02;
553800;6191100;-4.366321e+02;
553900;6191100;-4.334367e+02;
554000;6191100;-4.299107e+02;
554100;6191100;-4.271908e+02;
554200;6191100;-4.255282e+02;
554300;6191100;-4.260988e+02;
554400;6191100;-4.283396e+02;
554500;6191100;-4.316405e+02;
554600;6191100;-4.348241e+02;
554700;6191100;-4.376685e+02;
554800;6191100;-4.389637e+02;
554900;6191100;-4.382604e+02;
555000;6191100;-4.348019e+02;
555100;6191100;-4.289832e+02;
555200;6191100;-4.222663e+02;
555300;6191100;-4.168273e+02;
555400;6191100;-4.140156e+02;
555500;6191100;-4.144807e+02;
555600;6191100;-4.174320e+02;
555700;6191100;-4.218547e+02;
555800;6191100;-4.271749e+02;
555900;6191100;-4.327090e+02;
556000;6191100;-4.379002e+02;
556100;6191100;-4.420685e+02;
556200;6191100;-4.452052e+02;
556300;6191100;-4.472691e+02;
556400;6191100;-4.480153e+02;
556500;6191100;-4.466580e+02;
556600;6191100;-4.428832e+02;
556700;6191100;-4.383262e+02;
556800;6191100;-4.347612e+02;
556900;6191100;-4.338697e+02;
557000;6191100;-4.354014e+02;
557100;6191100;-4.378929e+02;
557200;6191100;-4.394848e+02;
557300;6191100;-4.396665e+02;
557400;6191100;-4.385648e+02;
557500;6191100;-4.367221e+02;
557600;6191100;-4.343071e+02;
557700;6191100;-4.317526e+02;
557800;6191100;-4.291054e+02;
557900;6191100;-4.267590e+02;
558000;6191100;-4.249910e+02;
558100;6191100;-4.233836e+02;
558200;6191100;-4.216074e+02;
558300;6191100;-4.193023e+02;
558400;6191100;-4.172958e+02;
558500;6191100;-4.158669e+02;
558600;6191100;-4.155549e+02;
558700;6191100;-4.160858e+02;
558800;6191100;-4.177254e+02;
558900;6191100;-4.200462e+02;
559000;6191100;-4.229618e+02;
559100;6191100;-4.261338e+02;
559200;6191100;-4.293878e+02;
559300;6191100;-4.322591e+02;
559400;6191100;-4.342293e+02;
559500;6191100;-4.351991e+02;
559600;6191100;-4.352532e+02;
559700;6191100;-4.348272e+02;
559800;6191100;-4.339144e+02;
559900;6191100;-4.324993e+02;
560000;6191100;-4.301481e+02;
560100;6191100;-4.278241e+02;
560200;6191100;-4.258197e+02;
560300;6191100;-4.246142e+02;
560400;6191100;-4.240685e+02;
560500;6191100;-4.234844e+02;
560600;6191100;-4.227539e+02;
560700;6191100;-4.218214e+02;
560800;6191100;-4.204064e+02;
560900;6191100;-4.183614e+02;
561000;6191100;-4.154558e+02;
549000;6191200;-3.496136e+02;
549100;6191200;-3.508458e+02;
549200;6191200;-3.527509e+02;
549300;6191200;-3.551172e+02;
549400;6191200;-3.572023e+02;
549500;6191200;-3.579293e+02;
549600;6191200;-3.564677e+02;
549700;6191200;-3.537512e+02;
549800;6191200;-3.505573e+02;
549900;6191200;-3.479472e+02;
550000;6191200;-3.471636e+02;
550100;6191200;-3.493358e+02;
550200;6191200;-3.540207e+02;
550300;6191200;-3.597787e+02;
550400;6191200;-3.652592e+02;
550500;6191200;-3.697191e+02;
550600;6191200;-3.728695e+02;
550700;6191200;-3.751145e+02;
550800;6191200;-3.772389e+02;
550900;6191200;-3.799398e+02;
551000;6191200;-3.833537e+02;
551100;6191200;-3.871827e+02;
551200;6191200;-3.914437e+02;
551300;6191200;-3.959704e+02;
551400;6191200;-4.010116e+02;
551500;6191200;-4.057909e+02;
551600;6191200;-4.096108e+02;
551700;6191200;-4.123506e+02;
551800;6191200;-4.143592e+02;
551900;6191200;-4.151460e+02;
552000;6191200;-4.143055e+02;
552100;6191200;-4.120012e+02;
552200;6191200;-4.088257e+02;
552300;6191200;-4.055311e+02;
552400;6191200;-4.034118e+02;
552500;6191200;-4.030822e+02;
552600;6191200;-4.048088e+02;
552700;6191200;-4.083570e+02;
552800;6191200;-4.125903e+02;
552900;6191200;-4.167928e+02;
553000;6191200;-4.208846e+02;
553100;6191200;-4.252469e+02;
553200;6191200;-4.293742e+02;
553300;6191200;-4.337987e+02;
553400;6191200;-4.374315e+02;
553500;6191200;-4.409926e+02;
553600;6191200;-4.430333e+02;
553700;6191200;-4.429018e+02;
553800;6191200;-4.404388e+02;
553900;6191200;-4.362604e+02;
554000;6191200;-4.316701e+02;
554100;6191200;-4.277939e+02;
554200;6191200;-4.258028e+02;
554300;6191200;-4.265247e+02;
554400;6191200;-4.292656e+02;
554500;6191200;-4.331224e+02;
554600;6191200;-4.370688e+02;
554700;6191200;-4.402449e+02;
554800;6191200;-4.412403e+02;
554900;6191200;-4.399325e+02;
555000;6191200;-4.358320e+02;
555100;6191200;-4.297329e+02;
555200;6191200;-4.226780e+02;
555300;6191200;-4.167193e+02;
555400;6191200;-4.135772e+02;
555500;6191200;-4.139823e+02;
555600;6191200;-4.171390e+02;
555700;6191200;-4.221516e+02;
555800;6191200;-4.281372e+02;
555900;6191200;-4.344785e+02;
556000;6191200;-4.398632e+02;
556100;6191200;-4.438853e+02;
556200;6191200;-4.465452e+02;
556300;6191200;-4.484670e+02;
556400;6191200;-4.494134e+02;
556500;6191200;-4.483083e+02;
556600;6191200;-4.448980e+02;
556700;6191200;-4.401984e+02;
556800;6191200;-4.362982e+02;
556900;6191200;-4.350575e+02;
557000;6191200;-4.364514e+02;
557100;6191200;-4.390217e+02;
557200;6191200;-4.407557e+02;
557300;6191200;-4.412270e+02;
557400;6191200;-4.406405e+02;
557500;6191200;-4.389936e+02;
557600;6191200;-4.364923e+02;
557700;6191200;-4.332996e+02;
557800;6191200;-4.296080e+02;
557900;6191200;-4.260684e+02;
558000;6191200;-4.235773e+02;
558100;6191200;-4.213295e+02;
558200;6191200;-4.191039e+02;
558300;6191200;-4.165630e+02;
558400;6191200;-4.139386e+02;
558500;6191200;-4.118135e+02;
