X;Y;Z;
555400;6190600;-6.756053e+01;
555500;6190600;-6.543062e+01;
555600;6190600;-6.626256e+01;
555700;6190600;-6.444216e+01;
555800;6190600;-5.663631e+01;
555900;6190600;-4.745602e+01;
556000;6190600;-4.514286e+01;
556100;6190600;-4.963604e+01;
556200;6190600;-5.220793e+01;
556300;6190600;-5.126149e+01;
556400;6190600;-5.140376e+01;
556500;6190600;-5.056171e+01;
556600;6190600;-4.602604e+01;
556700;6190600;-3.836625e+01;
556800;6190600;-3.307241e+01;
556900;6190600;-3.342368e+01;
557000;6190600;-3.721071e+01;
557100;6190600;-3.588484e+01;
557200;6190600;-3.580407e+01;
557300;6190600;-3.874869e+01;
557400;6190600;-3.250300e+01;
557500;6190600;-2.596690e+01;
557600;6190600;-2.342060e+01;
557700;6190600;-2.406282e+01;
557800;6190600;-2.638295e+01;
557900;6190600;-3.184948e+01;
558000;6190600;-3.984373e+01;
558100;6190600;-4.423199e+01;
558200;6190600;-4.558226e+01;
558300;6190600;-4.158978e+01;
558400;6190600;-4.208315e+01;
558500;6190600;-4.651715e+01;
558600;6190600;-5.051438e+01;
558700;6190600;-5.594350e+01;
558800;6190600;-6.410911e+01;
558900;6190600;-7.227810e+01;
559000;6190600;-7.768096e+01;
559100;6190600;-7.844474e+01;
559200;6190600;-7.390800e+01;
559300;6190600;-6.957569e+01;
559400;6190600;-7.079017e+01;
559500;6190600;-7.677882e+01;
559600;6190600;-7.944271e+01;
559700;6190600;-7.698817e+01;
559800;6190600;-7.511495e+01;
559900;6190600;-7.749038e+01;
560000;6190600;-8.066817e+01;
560100;6190600;-8.416111e+01;
560200;6190600;-8.680281e+01;
560300;6190600;-9.001561e+01;
560400;6190600;-9.291181e+01;
560500;6190600;-9.625842e+01;
560600;6190600;-9.848976e+01;
560700;6190600;-9.644030e+01;
560800;6190600;-9.472865e+01;
560900;6190600;-9.889849e+01;
561000;6190600;-1.052435e+02;
549000;6190700;-1.634008e+02;
549100;6190700;-1.669624e+02;
549200;6190700;-1.686694e+02;
549300;6190700;-1.709430e+02;
549400;6190700;-1.749471e+02;
549500;6190700;-1.792525e+02;
549600;6190700;-1.820687e+02;
549700;6190700;-1.818315e+02;
549800;6190700;-1.797294e+02;
549900;6190700;-1.782399e+02;
550000;6190700;-1.736449e+02;
550100;6190700;-1.657514e+02;
550200;6190700;-1.596377e+02;
550300;6190700;-1.588414e+02;
550400;6190700;-1.595924e+02;
550500;6190700;-1.589572e+02;
550600;6190700;-1.594744e+02;
550700;6190700;-1.608612e+02;
550800;6190700;-1.624511e+02;
550900;6190700;-1.627637e+02;
551000;6190700;-1.589511e+02;
551100;6190700;-1.518876e+02;
551200;6190700;-1.498615e+02;
551300;6190700;-1.539047e+02;
551400;6190700;-1.549114e+02;
551500;6190700;-1.475690e+02;
551600;6190700;-1.365811e+02;
551700;6190700;-1.270039e+02;
551800;6190700;-1.201501e+02;
551900;6190700;-1.177181e+02;
552000;6190700;-1.205816e+02;
552100;6190700;-1.239810e+02;
552200;6190700;-1.246658e+02;
552300;6190700;-1.202145e+02;
552400;6190700;-1.128482e+02;
552500;6190700;-1.066814e+02;
552600;6190700;-1.063716e+02;
552700;6190700;-1.088815e+02;
552800;6190700;-1.104382e+02;
552900;6190700;-1.121453e+02;
553000;6190700;-1.151409e+02;
553100;6190700;-1.166503e+02;
553200;6190700;-1.145370e+02;
553300;6190700;-1.105109e+02;
553400;6190700;-1.087638e+02;
553500;6190700;-1.094720e+02;
553600;6190700;-1.089810e+02;
553700;6190700;-1.066962e+02;
553800;6190700;-1.023371e+02;
553900;6190700;-9.696614e+01;
554000;6190700;-9.493848e+01;
554100;6190700;-9.518419e+01;
554200;6190700;-9.717763e+01;
554300;6190700;-1.006585e+02;
554400;6190700;-1.017591e+02;
554500;6190700;-9.652662e+01;
554600;6190700;-8.561842e+01;
554700;6190700;-7.510180e+01;
554800;6190700;-6.978263e+01;
554900;6190700;-7.147181e+01;
555000;6190700;-7.140011e+01;
555100;6190700;-6.740931e+01;
555200;6190700;-6.603011e+01;
555300;6190700;-6.820945e+01;
555400;6190700;-6.716441e+01;
555500;6190700;-6.458920e+01;
555600;6190700;-6.455998e+01;
555700;6190700;-6.220842e+01;
555800;6190700;-5.463709e+01;
555900;6190700;-4.572818e+01;
556000;6190700;-4.197178e+01;
556100;6190700;-4.447350e+01;
556200;6190700;-4.664196e+01;
556300;6190700;-4.634223e+01;
556400;6190700;-4.688949e+01;
556500;6190700;-4.821795e+01;
556600;6190700;-4.753518e+01;
556700;6190700;-4.316619e+01;
556800;6190700;-3.835179e+01;
556900;6190700;-3.539483e+01;
557000;6190700;-3.299241e+01;
557100;6190700;-3.511628e+01;
557200;6190700;-3.538070e+01;
557300;6190700;-3.726264e+01;
557400;6190700;-2.933847e+01;
557500;6190700;-2.215311e+01;
557600;6190700;-2.452539e+01;
557700;6190700;-2.661485e+01;
557800;6190700;-2.881949e+01;
557900;6190700;-3.272040e+01;
558000;6190700;-3.941737e+01;
558100;6190700;-4.363506e+01;
558200;6190700;-4.475375e+01;
558300;6190700;-4.365579e+01;
558400;6190700;-4.488749e+01;
558500;6190700;-4.760888e+01;
558600;6190700;-4.933749e+01;
558700;6190700;-5.199066e+01;
558800;6190700;-5.788653e+01;
558900;6190700;-6.573031e+01;
559000;6190700;-7.110171e+01;
559100;6190700;-7.167500e+01;
559200;6190700;-6.951888e+01;
559300;6190700;-6.877315e+01;
559400;6190700;-7.128858e+01;
559500;6190700;-7.622790e+01;
559600;6190700;-7.842158e+01;
559700;6190700;-7.769928e+01;
559800;6190700;-7.631791e+01;
559900;6190700;-7.841630e+01;
560000;6190700;-8.189572e+01;
560100;6190700;-8.424669e+01;
560200;6190700;-8.582556e+01;
560300;6190700;-8.929425e+01;
560400;6190700;-9.331438e+01;
560500;6190700;-9.758782e+01;
560600;6190700;-9.963223e+01;
560700;6190700;-9.746904e+01;
560800;6190700;-9.592163e+01;
560900;6190700;-9.847072e+01;
561000;6190700;-1.022998e+02;
549000;6190800;-1.640817e+02;
549100;6190800;-1.663704e+02;
549200;6190800;-1.683049e+02;
549300;6190800;-1.710857e+02;
549400;6190800;-1.735413e+02;
549500;6190800;-1.766254e+02;
549600;6190800;-1.801783e+02;
549700;6190800;-1.808474e+02;
549800;6190800;-1.761939e+02;
549900;6190800;-1.723121e+02;
550000;6190800;-1.688321e+02;
550100;6190800;-1.627064e+02;
550200;6190800;-1.562471e+02;
550300;6190800;-1.543328e+02;
550400;6190800;-1.563167e+02;
550500;6190800;-1.570845e+02;
550600;6190800;-1.563947e+02;
550700;6190800;-1.559506e+02;
550800;6190800;-1.563185e+02;
550900;6190800;-1.555307e+02;
551000;6190800;-1.503433e+02;
551100;6190800;-1.424958e+02;
551200;6190800;-1.409707e+02;
551300;6190800;-1.453400e+02;
551400;6190800;-1.448554e+02;
551500;6190800;-1.359567e+02;
551600;6190800;-1.252762e+02;
551700;6190800;-1.178140e+02;
551800;6190800;-1.123409e+02;
551900;6190800;-1.082109e+02;
552000;6190800;-1.087935e+02;
552100;6190800;-1.128681e+02;
552200;6190800;-1.161110e+02;
552300;6190800;-1.127400e+02;
552400;6190800;-1.063526e+02;
552500;6190800;-1.021486e+02;
552600;6190800;-1.035151e+02;
552700;6190800;-1.060266e+02;
552800;6190800;-1.061219e+02;
552900;6190800;-1.067643e+02;
553000;6190800;-1.117611e+02;
553100;6190800;-1.168055e+02;
553200;6190800;-1.175389e+02;
553300;6190800;-1.153611e+02;
553400;6190800;-1.142981e+02;
553500;6190800;-1.123995e+02;
553600;6190800;-1.072537e+02;
553700;6190800;-1.019787e+02;
553800;6190800;-9.794122e+01;
553900;6190800;-9.520871e+01;
554000;6190800;-9.480978e+01;
554100;6190800;-9.333486e+01;
554200;6190800;-9.319390e+01;
554300;6190800;-9.708977e+01;
554400;6190800;-1.014306e+02;
554500;6190800;-9.646468e+01;
554600;6190800;-8.046969e+01;
554700;6190800;-6.396475e+01;
554800;6190800;-5.781997e+01;
554900;6190800;-6.370496e+01;
555000;6190800;-6.841154e+01;
555100;6190800;-6.607808e+01;
555200;6190800;-6.236457e+01;
555300;6190800;-6.360709e+01;
555400;6190800;-6.458619e+01;
555500;6190800;-6.246000e+01;
555600;6190800;-6.002978e+01;
555700;6190800;-5.667850e+01;
555800;6190800;-5.125525e+01;
555900;6190800;-4.473801e+01;
556000;6190800;-4.013925e+01;
556100;6190800;-4.093192e+01;
556200;6190800;-4.333419e+01;
556300;6190800;-4.587113e+01;
556400;6190800;-4.698666e+01;
556500;6190800;-4.730567e+01;
556600;6190800;-4.735197e+01;
556700;6190800;-4.527216e+01;
556800;6190800;-4.070566e+01;
556900;6190800;-3.519074e+01;
557000;6190800;-2.939565e+01;
557100;6190800;-2.815156e+01;
557200;6190800;-3.105142e+01;
557300;6190800;-3.446549e+01;
557400;6190800;-2.825893e+01;
557500;6190800;-2.376717e+01;
557600;6190800;-2.546701e+01;
557700;6190800;-3.019400e+01;
557800;6190800;-3.219255e+01;
557900;6190800;-3.600348e+01;
558000;6190800;-4.078717e+01;
558100;6190800;-4.297189e+01;
558200;6190800;-4.358440e+01;
558300;6190800;-4.477112e+01;
558400;6190800;-4.652303e+01;
558500;6190800;-4.745346e+01;
558600;6190800;-4.683431e+01;
558700;6190800;-4.682658e+01;
558800;6190800;-5.149454e+01;
558900;6190800;-5.975762e+01;
559000;6190800;-6.395877e+01;
559100;6190800;-6.364320e+01;
559200;6190800;-6.472924e+01;
559300;6190800;-6.923684e+01;
559400;6190800;-7.379372e+01;
559500;6190800;-7.612371e+01;
559600;6190800;-7.476412e+01;
559700;6190800;-7.380659e+01;
559800;6190800;-7.396582e+01;
559900;6190800;-7.767602e+01;
560000;6190800;-8.161005e+01;
560100;6190800;-8.310556e+01;
560200;6190800;-8.409955e+01;
560300;6190800;-8.954120e+01;
560400;6190800;-9.402661e+01;
560500;6190800;-9.620468e+01;
560600;6190800;-9.754718e+01;
560700;6190800;-9.660735e+01;
560800;6190800;-9.660131e+01;
560900;6190800;-9.898436e+01;
561000;6190800;-1.020079e+02;
549000;6190900;-1.607727e+02;
549100;6190900;-1.608950e+02;
549200;6190900;-1.618492e+02;
549300;6190900;-1.629587e+02;
549400;6190900;-1.617898e+02;
549500;6190900;-1.638162e+02;
549600;6190900;-1.700139e+02;
549700;6190900;-1.727139e+02;
549800;6190900;-1.682194e+02;
549900;6190900;-1.648788e+02;
550000;6190900;-1.646180e+02;
550100;6190900;-1.618013e+02;
550200;6190900;-1.554453e+02;
550300;6190900;-1.511355e+02;
550400;6190900;-1.518387e+02;
550500;6190900;-1.535899e+02;
550600;6190900;-1.524337e+02;
550700;6190900;-1.517928e+02;
550800;6190900;-1.535273e+02;
550900;6190900;-1.525316e+02;
551000;6190900;-1.462123e+02;
551100;6190900;-1.373121e+02;
551200;6190900;-1.327012e+02;
551300;6190900;-1.323807e+02;
551400;6190900;-1.295297e+02;
551500;6190900;-1.220569e+02;
551600;6190900;-1.145098e+02;
551700;6190900;-1.118839e+02;
551800;6190900;-1.104022e+02;
551900;6190900;-1.057862e+02;
552000;6190900;-1.034511e+02;
552100;6190900;-1.061224e+02;
552200;6190900;-1.097433e+02;
552300;6190900;-1.076731e+02;
552400;6190900;-1.036563e+02;
552500;6190900;-1.002792e+02;
552600;6190900;-1.002248e+02;
552700;6190900;-1.019908e+02;
552800;6190900;-1.023607e+02;
552900;6190900;-1.030936e+02;
553000;6190900;-1.070315e+02;
553100;6190900;-1.115845e+02;
553200;6190900;-1.123759e+02;
553300;6190900;-1.098411e+02;
553400;6190900;-1.087048e+02;
553500;6190900;-1.066741e+02;
553600;6190900;-1.020485e+02;
553700;6190900;-9.837464e+01;
553800;6190900;-9.800908e+01;
553900;6190900;-9.912334e+01;
554000;6190900;-9.797424e+01;
554100;6190900;-9.294893e+01;
554200;6190900;-9.169253e+01;
554300;6190900;-9.651841e+01;
554400;6190900;-1.018222e+02;
554500;6190900;-9.477239e+01;
554600;6190900;-7.393719e+01;
554700;6190900;-5.341242e+01;
554800;6190900;-4.650552e+01;
554900;6190900;-5.364072e+01;
555000;6190900;-6.063484e+01;
555100;6190900;-6.017805e+01;
555200;6190900;-5.728734e+01;
555300;6190900;-5.824574e+01;
555400;6190900;-6.009484e+01;
555500;6190900;-5.796156e+01;
555600;6190900;-5.383317e+01;
555700;6190900;-4.947413e+01;
555800;6190900;-4.667440e+01;
555900;6190900;-4.463510e+01;
556000;6190900;-4.150620e+01;
556100;6190900;-4.085161e+01;
556200;6190900;-4.295483e+01;
556300;6190900;-4.752830e+01;
556400;6190900;-4.876729e+01;
556500;6190900;-4.726607e+01;
556600;6190900;-4.538497e+01;
556700;6190900;-4.396295e+01;
556800;6190900;-3.858087e+01;
556900;6190900;-2.754595e+01;
557000;6190900;-2.418061e+01;
557100;6190900;-2.116430e+01;
557200;6190900;-2.449405e+01;
557300;6190900;-3.180640e+01;
557400;6190900;-3.232780e+01;
557500;6190900;-2.704190e+01;
557600;6190900;-2.770867e+01;
557700;6190900;-2.897139e+01;
557800;6190900;-3.130971e+01;
557900;6190900;-3.539649e+01;
558000;6190900;-3.961180e+01;
558100;6190900;-4.082866e+01;
558200;6190900;-4.052261e+01;
558300;6190900;-4.177052e+01;
558400;6190900;-4.559508e+01;
558500;6190900;-4.794992e+01;
558600;6190900;-4.612101e+01;
558700;6190900;-4.283544e+01;
558800;6190900;-4.508319e+01;
558900;6190900;-5.365355e+01;
559000;6190900;-5.807922e+01;
559100;6190900;-5.910236e+01;
559200;6190900;-6.368302e+01;
559300;6190900;-7.131227e+01;
559400;6190900;-7.721764e+01;
559500;6190900;-7.821953e+01;
559600;6190900;-7.458264e+01;
559700;6190900;-7.264783e+01;
559800;6190900;-7.438269e+01;
559900;6190900;-7.894026e+01;
560000;6190900;-8.090097e+01;
560100;6190900;-8.066549e+01;
560200;6190900;-8.195561e+01;
560300;6190900;-8.667143e+01;
560400;6190900;-9.071105e+01;
560500;6190900;-9.244345e+01;
560600;6190900;-9.389883e+01;
560700;6190900;-9.530707e+01;
560800;6190900;-9.790954e+01;
560900;6190900;-1.012792e+02;
561000;6190900;-1.042582e+02;
549000;6191000;-1.542517e+02;
549100;6191000;-1.531520e+02;
549200;6191000;-1.533290e+02;
549300;6191000;-1.520411e+02;
549400;6191000;-1.481028e+02;
549500;6191000;-1.491158e+02;
549600;6191000;-1.549327e+02;
549700;6191000;-1.587346e+02;
549800;6191000;-1.578309e+02;
549900;6191000;-1.580509e+02;
550000;6191000;-1.613924e+02;
550100;6191000;-1.617995e+02;
550200;6191000;-1.564281e+02;
550300;6191000;-1.512277e+02;
550400;6191000;-1.504887e+02;
550500;6191000;-1.513278e+02;
550600;6191000;-1.483894e+02;
550700;6191000;-1.486761e+02;
550800;6191000;-1.521547e+02;
550900;6191000;-1.503940e+02;
551000;6191000;-1.425381e+02;
551100;6191000;-1.337206e+02;
551200;6191000;-1.272036e+02;
551300;6191000;-1.227908e+02;
551400;6191000;-1.178608e+02;
551500;6191000;-1.130474e+02;
551600;6191000;-1.096641e+02;
551700;6191000;-1.103698e+02;
551800;6191000;-1.111954e+02;
551900;6191000;-1.058384e+02;
552000;6191000;-1.007535e+02;
552100;6191000;-1.005723e+02;
552200;6191000;-1.022220e+02;
552300;6191000;-1.011196e+02;
552400;6191000;-9.882192e+01;
552500;6191000;-9.623167e+01;
552600;6191000;-9.469072e+01;
552700;6191000;-9.654239e+01;
552800;6191000;-9.985129e+01;
552900;6191000;-1.010604e+02;
553000;6191000;-1.003582e+02;
553100;6191000;-1.018827e+02;
553200;6191000;-1.002972e+02;
553300;6191000;-9.506159e+01;
553400;6191000;-9.316823e+01;
553500;6191000;-9.530426e+01;
553600;6191000;-9.634115e+01;
553700;6191000;-9.639527e+01;
553800;6191000;-9.883136e+01;
553900;6191000;-1.008198e+02;
554000;6191000;-9.630506e+01;
554100;6191000;-8.885901e+01;
554200;6191000;-8.737167e+01;
554300;6191000;-9.207821e+01;
554400;6191000;-9.452767e+01;
554500;6191000;-8.389333e+01;
554600;6191000;-6.186786e+01;
554700;6191000;-4.317768e+01;
554800;6191000;-3.896820e+01;
554900;6191000;-4.650178e+01;
555000;6191000;-5.331247e+01;
555100;6191000;-5.392457e+01;
555200;6191000;-5.343701e+01;
555300;6191000;-5.451867e+01;
555400;6191000;-5.524622e+01;
555500;6191000;-5.233433e+01;
555600;6191000;-4.869790e+01;
555700;6191000;-4.432628e+01;
555800;6191000;-4.261364e+01;
555900;6191000;-4.344061e+01;
556000;6191000;-4.286961e+01;
556100;6191000;-4.188618e+01;
556200;6191000;-4.277785e+01;
556300;6191000;-4.602639e+01;
556400;6191000;-4.668807e+01;
556500;6191000;-4.517567e+01;
556600;6191000;-4.233636e+01;
556700;6191000;-3.915132e+01;
556800;6191000;-3.107026e+01;
556900;6191000;-2.521492e+01;
557000;6191000;-1.884559e+01;
557100;6191000;-1.715896e+01;
557200;6191000;-2.169011e+01;
557300;6191000;-3.245300e+01;
557400;6191000;-3.143398e+01;
557500;6191000;-3.002944e+01;
557600;6191000;-2.612789e+01;
557700;6191000;-2.339519e+01;
557800;6191000;-2.563321e+01;
557900;6191000;-2.911641e+01;
558000;6191000;-3.557334e+01;
558100;6191000;-3.633107e+01;
558200;6191000;-3.442701e+01;
558300;6191000;-3.600752e+01;
558400;6191000;-4.267786e+01;
558500;6191000;-4.820354e+01;
558600;6191000;-4.698317e+01;
558700;6191000;-4.042180e+01;
558800;6191000;-3.895467e+01;
558900;6191000;-4.657367e+01;
559000;6191000;-5.339084e+01;
559100;6191000;-5.891667e+01;
559200;6191000;-6.704523e+01;
559300;6191000;-7.375307e+01;
559400;6191000;-7.654228e+01;
559500;6191000;-7.540786e+01;
559600;6191000;-7.230050e+01;
559700;6191000;-7.053903e+01;
559800;6191000;-7.233108e+01;
559900;6191000;-7.679327e+01;
560000;6191000;-7.804742e+01;
560100;6191000;-7.800031e+01;
560200;6191000;-8.098622e+01;
560300;6191000;-8.517495e+01;
560400;6191000;-8.905279e+01;
560500;6191000;-9.237571e+01;
560600;6191000;-9.381358e+01;
560700;6191000;-9.547620e+01;
560800;6191000;-9.824033e+01;
560900;6191000;-9.945813e+01;
561000;6191000;-1.010159e+02;
549000;6191100;-1.470738e+02;
549100;6191100;-1.467933e+02;
549200;6191100;-1.471021e+02;
549300;6191100;-1.436857e+02;
549400;6191100;-1.380213e+02;
549500;6191100;-1.382837e+02;
549600;6191100;-1.416680e+02;
549700;6191100;-1.454635e+02;
549800;6191100;-1.500173e+02;
549900;6191100;-1.548048e+02;
550000;6191100;-1.591833e+02;
550100;6191100;-1.606800e+02;
550200;6191100;-1.581757e+02;
550300;6191100;-1.551821e+02;
550400;6191100;-1.542346e+02;
550500;6191100;-1.511663e+02;
550600;6191100;-1.437230e+02;
550700;6191100;-1.428622e+02;
550800;6191100;-1.470640e+02;
550900;6191100;-1.463952e+02;
551000;6191100;-1.395631e+02;
551100;6191100;-1.312405e+02;
551200;6191100;-1.234244e+02;
551300;6191100;-1.165682e+02;
551400;6191100;-1.097776e+02;
551500;6191100;-1.064985e+02;
551600;6191100;-1.060725e+02;
551700;6191100;-1.075827e+02;
551800;6191100;-1.072442e+02;
551900;6191100;-1.018540e+02;
552000;6191100;-9.595881e+01;
552100;6191100;-9.418637e+01;
552200;6191100;-9.328328e+01;
552300;6191100;-9.079192e+01;
552400;6191100;-8.809732e+01;
552500;6191100;-8.746822e+01;
552600;6191100;-8.556915e+01;
552700;6191100;-8.777691e+01;
552800;6191100;-9.444866e+01;
552900;6191100;-9.640173e+01;
553000;6191100;-9.376384e+01;
553100;6191100;-9.189061e+01;
553200;6191100;-8.728227e+01;
553300;6191100;-7.869771e+01;
553400;6191100;-7.658503e+01;
553500;6191100;-8.353610e+01;
553600;6191100;-9.047190e+01;
553700;6191100;-9.442724e+01;
553800;6191100;-9.546064e+01;
553900;6191100;-9.368970e+01;
554000;6191100;-8.736838e+01;
554100;6191100;-8.097784e+01;
554200;6191100;-8.073216e+01;
554300;6191100;-8.454643e+01;
554400;6191100;-8.320444e+01;
554500;6191100;-7.185754e+01;
554600;6191100;-5.372167e+01;
554700;6191100;-3.795873e+01;
554800;6191100;-3.588898e+01;
554900;6191100;-4.122895e+01;
555000;6191100;-4.552130e+01;
555100;6191100;-5.060169e+01;
555200;6191100;-5.274813e+01;
555300;6191100;-5.352041e+01;
555400;6191100;-5.152375e+01;
555500;6191100;-4.771648e+01;
555600;6191100;-4.537803e+01;
555700;6191100;-4.302313e+01;
555800;6191100;-4.178004e+01;
555900;6191100;-4.242793e+01;
556000;6191100;-4.188447e+01;
556100;6191100;-4.088547e+01;
556200;6191100;-4.077863e+01;
556300;6191100;-4.187013e+01;
556400;6191100;-4.148301e+01;
556500;6191100;-3.918987e+01;
556600;6191100;-3.629993e+01;
556700;6191100;-3.048688e+01;
556800;6191100;-2.643000e+01;
556900;6191100;-2.219028e+01;
557000;6191100;-1.644065e+01;
557100;6191100;-1.616939e+01;
557200;6191100;-1.935765e+01;
557300;6191100;-2.661359e+01;
557400;6191100;-2.917736e+01;
557500;6191100;-2.834361e+01;
557600;6191100;-2.086500e+01;
557700;6191100;-1.727500e+01;
557800;6191100;-1.974827e+01;
557900;6191100;-2.420235e+01;
558000;6191100;-2.636705e+01;
558100;6191100;-2.880384e+01;
558200;6191100;-2.676207e+01;
558300;6191100;-2.992136e+01;
558400;6191100;-3.850367e+01;
558500;6191100;-4.690540e+01;
558600;6191100;-4.687799e+01;
558700;6191100;-3.960728e+01;
558800;6191100;-3.458714e+01;
558900;6191100;-3.990526e+01;
559000;6191100;-4.954493e+01;
559100;6191100;-5.857517e+01;
559200;6191100;-6.619535e+01;
559300;6191100;-6.951818e+01;
559400;6191100;-6.891186e+01;
559500;6191100;-6.717116e+01;
559600;6191100;-6.703229e+01;
559700;6191100;-6.744562e+01;
559800;6191100;-6.877237e+01;
559900;6191100;-7.155095e+01;
560000;6191100;-7.410117e+01;
560100;6191100;-7.847569e+01;
560200;6191100;-8.475977e+01;
560300;6191100;-8.886045e+01;
560400;6191100;-9.306929e+01;
560500;6191100;-9.739702e+01;
560600;6191100;-9.889696e+01;
560700;6191100;-9.768867e+01;
560800;6191100;-9.598899e+01;
560900;6191100;-9.245677e+01;
561000;6191100;-9.226911e+01;
549000;6191200;-1.398029e+02;
549100;6191200;-1.408770e+02;
549200;6191200;-1.415032e+02;
549300;6191200;-1.369916e+02;
549400;6191200;-1.311399e+02;
549500;6191200;-1.320509e+02;
549600;6191200;-1.354050e+02;
549700;6191200;-1.384687e+02;
549800;6191200;-1.452936e+02;
549900;6191200;-1.504074e+02;
550000;6191200;-1.523540e+02;
550100;6191200;-1.547371e+02;
550200;6191200;-1.570295e+02;
550300;6191200;-1.571438e+02;
550400;6191200;-1.554833e+02;
550500;6191200;-1.491845e+02;
550600;6191200;-1.386900e+02;
550700;6191200;-1.363086e+02;
550800;6191200;-1.400736e+02;
550900;6191200;-1.409833e+02;
551000;6191200;-1.371078e+02;
551100;6191200;-1.306165e+02;
551200;6191200;-1.216017e+02;
551300;6191200;-1.116504e+02;
551400;6191200;-1.010837e+02;
551500;6191200;-9.589825e+01;
551600;6191200;-8.484481e+01;
551700;6191200;-8.473425e+01;
551800;6191200;-8.220711e+01;
551900;6191200;-7.893253e+01;
552000;6191200;-7.927594e+01;
552100;6191200;-8.093976e+01;
552200;6191200;-7.971987e+01;
552300;6191200;-7.490430e+01;
552400;6191200;-7.107713e+01;
552500;6191200;-7.088284e+01;
552600;6191200;-7.033706e+01;
552700;6191200;-7.899493e+01;
552800;6191200;-8.582904e+01;
552900;6191200;-8.875668e+01;
553000;6191200;-8.640809e+01;
553100;6191200;-8.322618e+01;
553200;6191200;-7.962809e+01;
553300;6191200;-7.260782e+01;
553400;6191200;-7.072910e+01;
553500;6191200;-7.702993e+01;
553600;6191200;-8.402988e+01;
553700;6191200;-8.854346e+01;
553800;6191200;-8.750158e+01;
553900;6191200;-8.202296e+01;
554000;6191200;-7.558381e+01;
554100;6191200;-7.236948e+01;
554200;6191200;-7.394776e+01;
554300;6191200;-7.634420e+01;
554400;6191200;-7.413916e+01;
554500;6191200;-6.609340e+01;
554600;6191200;-5.176666e+01;
554700;6191200;-4.135014e+01;
554800;6191200;-3.473799e+01;
554900;6191200;-4.003275e+01;
555000;6191200;-4.648469e+01;
555100;6191200;-4.848279e+01;
555200;6191200;-4.949104e+01;
555300;6191200;-4.850860e+01;
555400;6191200;-4.476789e+01;
555500;6191200;-3.864528e+01;
555600;6191200;-3.389886e+01;
555700;6191200;-3.156050e+01;
555800;6191200;-3.212357e+01;
555900;6191200;-3.380667e+01;
556000;6191200;-3.815283e+01;
556100;6191200;-3.734845e+01;
556200;6191200;-3.673194e+01;
556300;6191200;-3.756267e+01;
556400;6191200;-3.675084e+01;
556500;6191200;-3.302709e+01;
556600;6191200;-2.739481e+01;
556700;6191200;-2.515158e+01;
556800;6191200;-2.209989e+01;
556900;6191200;-1.701173e+01;
557000;6191200;-1.617836e+01;
557100;6191200;-1.528851e+01;
557200;6191200;-1.613554e+01;
557300;6191200;-1.853353e+01;
557400;6191200;-2.186471e+01;
557500;6191200;-2.312806e+01;
557600;6191200;-1.866308e+01;
557700;6191200;-1.794262e+01;
557800;6191200;-1.945198e+01;
557900;6191200;-2.101271e+01;
558000;6191200;-2.186715e+01;
558100;6191200;-2.165815e+01;
558200;6191200;-1.907417e+01;
558300;6191200;-2.211179e+01;
558400;6191200;-3.000328e+01;
558500;6191200;-3.938951e+01;
